mgi_symbol,ensembl_gene_id,entrezgene_id,gene_biotype,chromosome_name,start_position,end_position
Timm44,ENSMUSG00000002949,21856,protein_coding,8,4309731,4325913
Gnpat,ENSMUSG00000031985,14712,protein_coding,8,125589772,125616796
Dgka,ENSMUSG00000025357,13139,protein_coding,10,128556003,128580724
H2ax,ENSMUSG00000049932,15270,protein_coding,9,44245991,44247374
Riok2,ENSMUSG00000116564,67045,protein_coding,17,17594571,17615161
Dusp5,ENSMUSG00000034765,240672,protein_coding,19,53517540,53530862
Elavl1,ENSMUSG00000040028,15568,protein_coding,8,4335382,4375413
Pdcd4,ENSMUSG00000024975,18569,protein_coding,19,53880662,53918291
Sarnp,ENSMUSG00000078427,66118,protein_coding,10,128653202,128713498
Ormdl2,ENSMUSG00000025353,66844,protein_coding,10,128653771,128657514
Samd5,ENSMUSG00000060487,320825,protein_coding,10,9498680,9550952
Maff,ENSMUSG00000042622,17133,protein_coding,15,79230821,79243276
Csnk1e,ENSMUSG00000022433,27373,protein_coding,15,79302056,79339767
Msn,ENSMUSG00000031207,17698,protein_coding,X,95139648,95212158
Tfdp2,ENSMUSG00000032411,211586,protein_coding,9,96078328,96205699
Pcyt1a,ENSMUSG00000005615,13026,protein_coding,16,32249739,32293888
Pde7a,ENSMUSG00000069094,18583,protein_coding,3,19277272,19365486
Srgap2,ENSMUSG00000026425,14270,protein_coding,1,131212989,131455090
Tbc1d16,ENSMUSG00000039976,207592,protein_coding,11,119033871,119119325
Trim41,ENSMUSG00000040365,211007,protein_coding,11,48697231,48708180
Ppdpf,ENSMUSG00000016344,66496,protein_coding,2,180829040,180830564
Lin28a,ENSMUSG00000050966,83557,protein_coding,4,133730641,133746152
Efnb2,ENSMUSG00000001300,13642,protein_coding,8,8667434,8711242
Cenpf,ENSMUSG00000026605,108000,protein_coding,1,189372803,189420283
Atf4,ENSMUSG00000042406,11911,protein_coding,15,80139385,80141742
Zfp296,ENSMUSG00000011267,63872,protein_coding,7,19311212,19314581
Uqcc2,ENSMUSG00000024208,67267,protein_coding,17,27341637,27352890
Plpbp,ENSMUSG00000031485,114863,protein_coding,8,27532583,27546160
Heg1,ENSMUSG00000075254,77446,protein_coding,16,33504740,33591946
Eif3k,ENSMUSG00000053565,73830,protein_coding,7,28670797,28681289
Slc12a2,ENSMUSG00000024597,20496,protein_coding,18,58011750,58079893
Tnrc6b,ENSMUSG00000047888,213988,protein_coding,15,80595514,80825286
Stmn3,ENSMUSG00000027581,20262,protein_coding,2,180948252,180956293
Hbegf,ENSMUSG00000024486,15200,protein_coding,18,36637980,36648858
Spry4,ENSMUSG00000024427,24066,protein_coding,18,38719300,38734468
Ptpn14,ENSMUSG00000026604,19250,protein_coding,1,189460465,189608892
Tarbp1,ENSMUSG00000090290,212728,protein_coding,8,127152068,127201804
Arhgef26,ENSMUSG00000036885,622434,protein_coding,3,62245765,62369642
Irf2bp2,ENSMUSG00000051495,270110,protein_coding,8,127315035,127320725
Ctr9,ENSMUSG00000005609,22083,protein_coding,7,110628158,110655584
Med14,ENSMUSG00000064127,26896,protein_coding,X,12541608,12628312
Tomm20,ENSMUSG00000093904,67952,protein_coding,8,127657417,127672594
Lrrc41,ENSMUSG00000028703,230654,protein_coding,4,115932466,115954240
Rsu1,ENSMUSG00000026727,20163,protein_coding,2,13081632,13276226
Map1a,ENSMUSG00000027254,17754,protein_coding,2,121120081,121141313
Ier3ip1,ENSMUSG00000090000,66191,protein_coding,18,77017713,77029308
Slc41a1,ENSMUSG00000013275,98396,protein_coding,1,131755231,131776603
Usp9x,ENSMUSG00000031010,22284,protein_coding,X,12937737,13039567
Cdc42ep3,ENSMUSG00000036533,260409,protein_coding,17,79641156,79662520
Trappc4,ENSMUSG00000032112,60409,protein_coding,9,44314995,44318897
Nucks1,ENSMUSG00000026434,98415,protein_coding,1,131838272,131864059
Pias2,ENSMUSG00000025423,17344,protein_coding,18,77152904,77241496
Ybx3,ENSMUSG00000030189,56449,protein_coding,6,131341818,131365439
Unc5b,ENSMUSG00000020099,107449,protein_coding,10,60598372,60667360
Xpnpep3,ENSMUSG00000022401,321003,protein_coding,15,81284339,81341683
Efnb1,ENSMUSG00000031217,13641,protein_coding,X,98179736,98192597
Rbx1,ENSMUSG00000022400,56438,protein_coding,15,81350497,81360570
Pja1,ENSMUSG00000034403,18744,protein_coding,X,98509340,98514879
Ep300,ENSMUSG00000055024,328572,protein_coding,15,81469552,81536278
Hacd2,ENSMUSG00000035376,70757,protein_coding,16,34842798,34929547
Hnrnpll,ENSMUSG00000024095,72692,protein_coding,17,80336916,80369763
Utrn,ENSMUSG00000019820,22288,protein_coding,10,12257932,12745109
Pdia5,ENSMUSG00000022844,72599,protein_coding,16,35217682,35311243
Col4a1,ENSMUSG00000031502,12826,protein_coding,8,11248423,11362826
Cask,ENSMUSG00000031012,12361,protein_coding,X,13383319,13717606
Galm,ENSMUSG00000035473,319625,protein_coding,17,80434900,80492530
Cdc5l,ENSMUSG00000023932,71702,protein_coding,17,45702810,45744663
Paip2,ENSMUSG00000037058,67869,protein_coding,18,35731670,35750240
S1pr2,ENSMUSG00000043895,14739,protein_coding,9,20873657,20888077
Hmga1,ENSMUSG00000046711,15361,protein_coding,17,27775471,27782648
Usb1,ENSMUSG00000031792,101985,protein_coding,8,96058912,96074135
Tcf7l2,ENSMUSG00000024985,21416,protein_coding,19,55730252,55922086
Phf5a,ENSMUSG00000061360,68479,protein_coding,15,81748721,81756112
Slc25a12,ENSMUSG00000027010,78830,protein_coding,2,71101407,71198093
Hat1,ENSMUSG00000027018,107435,protein_coding,2,71219302,71271966
Maoa,ENSMUSG00000025037,17161,protein_coding,X,16485937,16554057
Nodal,ENSMUSG00000037171,18119,protein_coding,10,61253751,61261117
Vim,ENSMUSG00000026728,22352,protein_coding,2,13578738,13587637
Ppa1,ENSMUSG00000020089,67895,protein_coding,10,61484331,61509947
Gli3,ENSMUSG00000021318,14634,protein_coding,13,15637820,15904611
Sar1a,ENSMUSG00000020088,20224,protein_coding,10,61516078,61529076
Srsf7,ENSMUSG00000024097,225027,protein_coding,17,80507509,80514736
Rbp1,ENSMUSG00000046402,19659,protein_coding,9,98305014,98328628
Desi1,ENSMUSG00000022472,28075,protein_coding,15,81876724,81918063
Kat6b,ENSMUSG00000021767,54169,protein_coding,14,21531502,21722546
Kif4,ENSMUSG00000034311,16571,protein_coding,X,99669343,99770820
Fkbp9,ENSMUSG00000029781,27055,protein_coding,6,56809044,56856343
Naxd,ENSMUSG00000031505,69225,protein_coding,8,11547506,11564960
Oxct1,ENSMUSG00000022186,67041,protein_coding,15,4055865,4184826
Ptrhd1,ENSMUSG00000096199,69709,protein_coding,12,4284027,4289950
Relb,ENSMUSG00000002983,19698,protein_coding,7,19340142,19363363
Ppp2r5a,ENSMUSG00000026626,226849,protein_coding,1,191084172,191135469
Mak16,ENSMUSG00000031578,67920,protein_coding,8,31649491,31658792
Rps10,ENSMUSG00000052146,67097,protein_coding,17,27849392,27855643
Macroh2a2,ENSMUSG00000020086,404634,protein_coding,10,61574444,61619926
Vamp4,ENSMUSG00000026696,53330,protein_coding,1,162398084,162426653
Stmn1,ENSMUSG00000028832,16765,protein_coding,4,134195631,134201154
Cars2,ENSMUSG00000056228,71941,protein_coding,8,11563977,11600783
Prkar2a,ENSMUSG00000032601,19087,protein_coding,9,108566513,108627635
Dapk1,ENSMUSG00000021559,69635,protein_coding,13,60749761,60911005
Ncoa1,ENSMUSG00000020647,17977,protein_coding,12,4297362,4527182
Pdk1,ENSMUSG00000006494,228026,protein_coding,2,71703568,71734202
Ing1,ENSMUSG00000045969,26356,protein_coding,8,11605571,11613251
Chka,ENSMUSG00000024843,12660,protein_coding,19,3901773,3944369
Myo9a,ENSMUSG00000039585,270163,protein_coding,9,59658179,59836149
Skp2,ENSMUSG00000054115,27401,protein_coding,15,9112073,9155512
Ilrun,ENSMUSG00000056692,224647,protein_coding,17,27970209,28039622
Snapc3,ENSMUSG00000028483,77634,protein_coding,4,83335961,83385913
Map4k3,ENSMUSG00000024242,225028,protein_coding,17,80887941,81035914
Slc16a1,ENSMUSG00000032902,20501,protein_coding,3,104545984,104565778
Psme3,ENSMUSG00000078652,19192,protein_coding,11,101207039,101214363
Mapk4,ENSMUSG00000024558,225724,protein_coding,18,74061557,74198430
Vdac2,ENSMUSG00000021771,22334,protein_coding,14,21875306,21895947
Taf11,ENSMUSG00000024218,68776,protein_coding,17,28120096,28128818
Ddx6,ENSMUSG00000032097,13209,protein_coding,9,44516189,44552028
Klhl13,ENSMUSG00000036782,67455,protein_coding,X,23085510,23231321
Gaa,ENSMUSG00000025579,14387,protein_coding,11,119158713,119176280
Rhoc,ENSMUSG00000002233,11853,protein_coding,3,104695691,104701775
Anks1,ENSMUSG00000024219,224650,protein_coding,17,28128280,28281749
Wdr44,ENSMUSG00000036769,72404,protein_coding,X,23559290,23672264
Eif4a3,ENSMUSG00000025580,192170,protein_coding,11,119179189,119190915
Adnp2,ENSMUSG00000053950,240442,protein_coding,18,80169526,80194697
Nek2,ENSMUSG00000026622,18005,protein_coding,1,191553556,191565162
Slc30a1,ENSMUSG00000037434,22782,protein_coding,1,191638879,191645359
Hmgxb4,ENSMUSG00000034518,70823,protein_coding,8,75719984,75758606
Cdc37,ENSMUSG00000019471,12539,protein_coding,9,21044518,21061278
Eef1d,ENSMUSG00000055762,66656,protein_coding,15,75766054,75781405
Cited2,ENSMUSG00000039910,17684,protein_coding,10,17598966,17601422
Dad1,ENSMUSG00000022174,13135,protein_coding,14,54472936,54491561
Selenon,ENSMUSG00000050989,74777,protein_coding,4,134265203,134279477
Abracl,ENSMUSG00000078453,73112,protein_coding,10,17887008,17899036
Prrc2c,ENSMUSG00000040225,226562,protein_coding,1,162498294,162568125
Eml4,ENSMUSG00000032624,78798,protein_coding,17,83658360,83787790
Rpl27,ENSMUSG00000063316,19942,protein_coding,11,101333124,101336355
Aip,ENSMUSG00000024847,11632,protein_coding,19,4164446,4175858
Cnot1,ENSMUSG00000036550,234594,protein_coding,8,96446079,96534092
Dgcr8,ENSMUSG00000022718,94223,protein_coding,16,18071812,18107110
Maco1,ENSMUSG00000028826,66146,protein_coding,4,134530070,134580656
Rhob,ENSMUSG00000054364,11852,protein_coding,12,8547661,8550009
Ulk1,ENSMUSG00000029512,22241,protein_coding,5,110932354,110957963
Gm4779,ENSMUSG00000045010,102634296,protein_coding,X,100833659,100838029
Glud1,ENSMUSG00000021794,14661,protein_coding,14,34032684,34067222
Map3k5,ENSMUSG00000071369,26408,protein_coding,10,19810218,20018499
Bmpr1a,ENSMUSG00000021796,12166,protein_coding,14,34132691,34225298
Map7,ENSMUSG00000019996,17761,protein_coding,10,20024217,20157336
Puf60,ENSMUSG00000002524,67959,protein_coding,15,75942031,75952773
Cacna2d1,ENSMUSG00000040118,12293,protein_coding,5,16139689,16579509
Tnk2,ENSMUSG00000022791,51789,protein_coding,16,32462692,32502311
Plec,ENSMUSG00000022565,18810,protein_coding,15,76055174,76116774
Prxl2c,ENSMUSG00000021482,66129,protein_coding,13,64423094,64460524
Ctsl,ENSMUSG00000021477,13039,protein_coding,13,64507151,64518704
Hs2st1,ENSMUSG00000040151,23908,protein_coding,3,144135467,144275942
Sh3gl2,ENSMUSG00000028488,20404,protein_coding,4,85123363,85557432
Wapl,ENSMUSG00000041408,218914,protein_coding,14,34395885,34469940
Gmps,ENSMUSG00000027823,229363,protein_coding,3,63883527,63930000
Smim15,ENSMUSG00000071180,75616,protein_coding,13,108180980,108185706
Cox7a2l,ENSMUSG00000024248,20463,protein_coding,17,83809347,83824759
Pola2,ENSMUSG00000024833,18969,protein_coding,19,5990570,6014230
Zfp710,ENSMUSG00000048897,209225,protein_coding,7,79674562,79743921
Cenpv,ENSMUSG00000018509,73139,protein_coding,11,62415772,62430087
Ubb,ENSMUSG00000019505,22187,protein_coding,11,62441997,62444039
Ghitm,ENSMUSG00000041028,66092,protein_coding,14,36842049,36857229
Chic1,ENSMUSG00000031327,12212,protein_coding,X,102400082,102439698
Rhox6,ENSMUSG00000006200,19202,protein_coding,X,36915787,36918734
Rcan3,ENSMUSG00000059713,53902,protein_coding,4,135139619,135161164
Ngdn,ENSMUSG00000022204,68966,protein_coding,14,55252911,55261594
Abi2,ENSMUSG00000026782,329165,protein_coding,1,60448778,60520317
Mycn,ENSMUSG00000037169,18109,protein_coding,12,12986094,12991915
Rtl8a,ENSMUSG00000067925,66158,protein_coding,X,52644455,52645649
Mdm4,ENSMUSG00000054387,17248,protein_coding,1,132887222,132958299
Mmgt2,ENSMUSG00000048497,216829,protein_coding,11,62539490,62557180
Sema4b,ENSMUSG00000030539,20352,protein_coding,7,79836589,79876275
Plin2,ENSMUSG00000028494,11520,protein_coding,4,86566623,86588297
Shroom2,ENSMUSG00000045180,110380,protein_coding,X,151392505,151552461
Rdm1,ENSMUSG00000010362,66599,protein_coding,11,101518021,101526926
Slc25a5,ENSMUSG00000016319,11740,protein_coding,X,36059304,36062460
Siva1,ENSMUSG00000064326,30954,protein_coding,12,112611113,112615583
Cib1,ENSMUSG00000030538,23991,protein_coding,7,79876895,79882561
Efna4,ENSMUSG00000028040,13639,protein_coding,3,89240697,89245335
Epb41l2,ENSMUSG00000019978,13822,protein_coding,10,25235696,25399417
Trmt112,ENSMUSG00000038812,67674,protein_coding,19,6887066,6888417
Stag1,ENSMUSG00000037286,20842,protein_coding,9,100479851,100841428
Dennd4c,ENSMUSG00000038024,329877,protein_coding,4,86666792,86768840
Fndc3b,ENSMUSG00000039286,72007,protein_coding,3,27470311,27765456
Rps6,ENSMUSG00000028495,20104,protein_coding,4,86772897,86775649
Btbd6,ENSMUSG00000002803,399566,protein_coding,12,112940102,112942565
Pla2g10,ENSMUSG00000022683,26565,protein_coding,16,13532921,13548847
Ubqln1,ENSMUSG00000005312,56085,protein_coding,13,58323970,58363467
Ppp1r12c,ENSMUSG00000019254,232807,protein_coding,7,4484519,4504679
Jam2,ENSMUSG00000053062,67374,protein_coding,16,84571011,84622816
Msl2,ENSMUSG00000066415,77853,protein_coding,9,100956154,100981999
App,ENSMUSG00000022892,11820,protein_coding,16,84746573,84970654
Crip1,ENSMUSG00000006360,12925,protein_coding,12,113109936,113117499
Gnpnat1,ENSMUSG00000037722,54342,protein_coding,14,45613791,45642370
Hmgcl,ENSMUSG00000028672,15356,protein_coding,4,135673759,135689928
Sptb,ENSMUSG00000021061,20741,protein_coding,12,76627262,76757321
Ppm1b,ENSMUSG00000061130,19043,protein_coding,17,85264169,85331419
Spr,ENSMUSG00000033735,20751,protein_coding,6,85107158,85114748
Fam168b,ENSMUSG00000037503,214469,protein_coding,1,34852300,34882146
Tmem97,ENSMUSG00000037278,69071,protein_coding,11,78432643,78441603
Rbm4,ENSMUSG00000094936,19653,protein_coding,19,4834321,4843929
Tjap1,ENSMUSG00000012296,74094,protein_coding,17,46568777,46593952
Itpr1,ENSMUSG00000030102,16438,protein_coding,6,108190057,108528070
Max,ENSMUSG00000059436,17187,protein_coding,12,76984043,77008975
Cox17,ENSMUSG00000046516,12856,protein_coding,16,38167353,38182659
Tpst2,ENSMUSG00000029344,22022,protein_coding,5,112424557,112463227
Mpzl3,ENSMUSG00000070305,319742,protein_coding,9,44966484,44988734
Adprh,ENSMUSG00000002844,11544,protein_coding,16,38264392,38273065
Ddhd1,ENSMUSG00000037697,114874,protein_coding,14,45825924,45895600
Hs6st1,ENSMUSG00000045216,50785,protein_coding,1,36107481,36145527
Tead1,ENSMUSG00000055320,21676,protein_coding,7,112278525,112506014
Rbpms,ENSMUSG00000031586,19663,protein_coding,8,34272671,34419891
Camkmt,ENSMUSG00000071037,73582,protein_coding,17,85397980,85766016
Rab11fip5,ENSMUSG00000051343,52055,protein_coding,6,85311944,85351616
Leprotl1,ENSMUSG00000031513,68192,protein_coding,8,34602726,34614187
Eri1,ENSMUSG00000031527,67276,protein_coding,8,35932407,35963350
Lsm12,ENSMUSG00000020922,268490,protein_coding,11,102053323,102076122
Cnih1,ENSMUSG00000015759,12793,protein_coding,14,47013024,47025868
Phf6,ENSMUSG00000025626,70998,protein_coding,X,52001143,52045820
Prag1,ENSMUSG00000050271,244418,protein_coding,8,36561982,36614941
Lgals9,ENSMUSG00000001123,16859,protein_coding,11,78853800,78875772
Lonrf1,ENSMUSG00000039633,244421,protein_coding,8,36683218,36716670
Gcc1,ENSMUSG00000029708,74375,protein_coding,6,28416090,28428389
Zfp459,ENSMUSG00000055560,328274,protein_coding,13,67553828,67569537
Bscl2,ENSMUSG00000071657,14705,protein_coding,19,8814831,8826047
Lamb1,ENSMUSG00000002900,16777,protein_coding,12,31315233,31379643
Serf2,ENSMUSG00000074884,378702,protein_coding,2,121279676,121288794
Zfp318,ENSMUSG00000015597,57908,protein_coding,17,46694657,46731846
Btbd19,ENSMUSG00000073771,78611,protein_coding,4,116976416,116982922
Hnrnpr,ENSMUSG00000066037,74326,protein_coding,4,136038253,136086758
Tle3,ENSMUSG00000032280,21887,protein_coding,9,61279648,61325779
Atf7ip,ENSMUSG00000030213,54343,protein_coding,6,136483165,136587860
Evc2,ENSMUSG00000050248,68525,protein_coding,5,37495843,37582399
Ccn1,ENSMUSG00000028195,16007,protein_coding,3,145352731,145355736
Plk3,ENSMUSG00000028680,12795,protein_coding,4,116985852,116991160
Vps37a,ENSMUSG00000031600,52348,protein_coding,8,40964824,41003798
Laptm4a,ENSMUSG00000020585,17775,protein_coding,12,8971598,8988742
Ddah1,ENSMUSG00000028194,69219,protein_coding,3,145464430,145600032
Atp1b1,ENSMUSG00000026576,11931,protein_coding,1,164264678,164285924
Nrp2,ENSMUSG00000025969,18187,protein_coding,1,62742444,62857854
Ak3,ENSMUSG00000024782,56248,protein_coding,19,28998233,29025361
Ptk7,ENSMUSG00000023972,71461,protein_coding,17,46875397,46940430
Mrpl43,ENSMUSG00000025208,94067,protein_coding,19,44993268,44994881
Lzts2,ENSMUSG00000035342,226154,protein_coding,19,45002853,45015550
Maf1,ENSMUSG00000022553,68877,protein_coding,15,76235494,76238580
Schip1,ENSMUSG00000027777,30953,protein_coding,3,67972135,68533814
Tusc1,ENSMUSG00000054000,69136,protein_coding,4,93222375,93223748
Sfxn3,ENSMUSG00000025212,94280,protein_coding,19,45035942,45044822
Smarcad1,ENSMUSG00000029920,13990,protein_coding,6,65019567,65093045
Pygo2,ENSMUSG00000047824,68911,protein_coding,3,89337521,89342435
Scd2,ENSMUSG00000025203,20250,protein_coding,19,44282113,44295303
Mtus1,ENSMUSG00000045636,102103,protein_coding,8,41443951,41586763
Mcrip1,ENSMUSG00000061111,192173,protein_coding,11,120433714,120440553
Naa35,ENSMUSG00000021555,78689,protein_coding,13,59733073,59783736
H2aj,ENSMUSG00000060032,232440,protein_coding,6,136785242,136787072
Ryk,ENSMUSG00000032547,20187,protein_coding,9,102712116,102785504
Arhgdia,ENSMUSG00000025132,192662,protein_coding,11,120468930,120472450
Map3k20,ENSMUSG00000004085,65964,protein_coding,2,72115981,72272954
Anapc11,ENSMUSG00000025135,66156,protein_coding,11,120489247,120499024
Tut7,ENSMUSG00000035248,214290,protein_coding,13,59919375,59970961
Tiprl,ENSMUSG00000040843,226591,protein_coding,1,165039855,165064565
Mxi1,ENSMUSG00000025025,17859,protein_coding,19,53298949,53364241
Arntl,ENSMUSG00000055116,11865,protein_coding,7,112806672,112913333
Suz12,ENSMUSG00000017548,52615,protein_coding,11,79883932,79924949
Usp11,ENSMUSG00000031066,236733,protein_coding,X,20570145,20586778
Fhod1,ENSMUSG00000014778,234686,protein_coding,8,106055795,106074585
Htatsf1,ENSMUSG00000067873,72459,protein_coding,X,56098943,56112543
Pten,ENSMUSG00000013663,19211,protein_coding,19,32734897,32803560
Bicral,ENSMUSG00000036568,210982,protein_coding,17,47109046,47169408
Rce1,ENSMUSG00000024889,19671,protein_coding,19,4672619,4675669
Hspg2,ENSMUSG00000028763,15530,protein_coding,4,137196080,137297941
Btbd10,ENSMUSG00000038187,68815,protein_coding,7,112914833,112968599
Ilkap,ENSMUSG00000026309,67444,protein_coding,1,91301583,91326537
Ly6e,ENSMUSG00000022587,17069,protein_coding,15,74826900,74831752
Gstm3,ENSMUSG00000004038,14864,protein_coding,3,107871012,107876599
Hspbp1,ENSMUSG00000063802,66245,protein_coding,7,4663520,4688067
Ly6a,ENSMUSG00000075602,110454,protein_coding,15,74866726,74869880
Zdhhc24,ENSMUSG00000006463,70605,protein_coding,19,4928696,4935425
Srgap3,ENSMUSG00000030257,259302,protein_coding,6,112694932,112924227
Cnnm3,ENSMUSG00000001138,94218,protein_coding,1,36550948,36567318
Gstm1,ENSMUSG00000058135,14862,protein_coding,3,107919571,107925289
Dusp11,ENSMUSG00000030002,72102,protein_coding,6,85919250,85938649
Sptlc2,ENSMUSG00000021036,20773,protein_coding,12,87351832,87435129
Nsd1,ENSMUSG00000021488,18193,protein_coding,13,55357595,55466138
Slc29a2,ENSMUSG00000024891,13340,protein_coding,19,5073888,5082000
Rex1bd,ENSMUSG00000058833,66462,protein_coding,8,70956942,70959402
Zfp111,ENSMUSG00000087598,56707,protein_coding,7,23893372,23910868
Tefm,ENSMUSG00000046909,68550,protein_coding,11,80027504,80033001
Eif1ad8,ENSMUSG00000079034,666806,protein_coding,12,87561086,87565036
Ppp2ca,ENSMUSG00000020349,19052,protein_coding,11,51989508,52018605
Uba52,ENSMUSG00000090137,22186,protein_coding,8,70960913,70963451
Prelid1,ENSMUSG00000021486,66494,protein_coding,13,55468313,55473085
Zdbf2,ENSMUSG00000027520,73884,protein_coding,1,63312424,63353735
Eif1ad7,ENSMUSG00000079029,435337,protein_coding,12,88237410,88241270
Notum,ENSMUSG00000042988,77583,protein_coding,11,120544614,120552001
Cdkn1a,ENSMUSG00000023067,12575,protein_coding,17,29309950,29319701
Tcf7,ENSMUSG00000000782,21414,protein_coding,11,52143198,52174158
Rras2,ENSMUSG00000055723,66922,protein_coding,7,113646017,113717016
Rps7,ENSMUSG00000061477,20115,protein_coding,12,28680853,28685952
Cdv3,ENSMUSG00000032803,321022,protein_coding,9,103230293,103243039
Lsm4,ENSMUSG00000031848,50783,protein_coding,8,71125898,71131402
Furin,ENSMUSG00000030530,18550,protein_coding,7,80038333,80055184
Chga,ENSMUSG00000021194,12652,protein_coding,12,102521228,102531287
Nrk,ENSMUSG00000052854,27206,protein_coding,X,137815179,137911281
Wdr74,ENSMUSG00000042729,107071,protein_coding,19,8713191,8717988
Ipo4,ENSMUSG00000002319,75751,protein_coding,14,55862857,55873414
Ubr7,ENSMUSG00000041712,66622,protein_coding,12,102724226,102743966
Zcchc10,ENSMUSG00000018239,67966,protein_coding,11,53215506,53224128
Hmgcr,ENSMUSG00000021670,15357,protein_coding,13,96785475,96807444
Btbd7,ENSMUSG00000041702,238386,protein_coding,12,102747056,102844730
Gpc1,ENSMUSG00000034220,14733,protein_coding,1,92759367,92788501
Samd4,ENSMUSG00000021838,74480,protein_coding,14,47120311,47343272
Rnf214,ENSMUSG00000042790,235315,protein_coding,9,45774723,45818209
Trap1a,ENSMUSG00000051257,22037,protein_coding,X,138234432,138238918
Mtch1,ENSMUSG00000024012,56462,protein_coding,17,29551046,29566908
Ccdc124,ENSMUSG00000007721,234388,protein_coding,8,71320871,71326579
Zfp369,ENSMUSG00000021514,170936,protein_coding,13,65426628,65452035
Map1s,ENSMUSG00000019261,270058,protein_coding,8,71358576,71370173
Haus8,ENSMUSG00000035439,76478,protein_coding,8,71701205,71725578
Hsd17b10,ENSMUSG00000025260,15108,protein_coding,X,150784841,150787438
Calca,ENSMUSG00000030669,12310,protein_coding,7,114230713,114235592
Sipa1l3,ENSMUSG00000030583,74206,protein_coding,7,29019797,29218066
Kantr,ENSMUSG00000087403,,protein_coding,X,151077824,151110491
Pcsk7,ENSMUSG00000035382,18554,protein_coding,9,45817795,45841024
Eef1g,ENSMUSG00000071644,67160,protein_coding,19,8944405,8955843
Babam1,ENSMUSG00000031820,68251,protein_coding,8,71849505,71857263
Nedd8,ENSMUSG00000010376,18002,protein_coding,14,55899720,55909581
Mrpl34,ENSMUSG00000034880,94065,protein_coding,8,71917603,71918391
Dda1,ENSMUSG00000074247,66498,protein_coding,8,71921843,71928742
Rpl22l1,ENSMUSG00000039221,68028,protein_coding,3,28859585,28861573
Kdm5b,ENSMUSG00000042207,75605,protein_coding,1,134487909,134563023
Smad3,ENSMUSG00000032402,17127,protein_coding,9,63554049,63665276
Eif5,ENSMUSG00000021282,217869,protein_coding,12,111504450,111513186
Nop9,ENSMUSG00000019297,67842,protein_coding,14,55983150,55992957
2610528J11Rik,ENSMUSG00000028536,66451,protein_coding,4,118384196,118387425
Adgrl2,ENSMUSG00000028184,99633,protein_coding,3,148521219,148696191
Cbx7,ENSMUSG00000053411,52609,protein_coding,15,79800008,79855320
Phtf2,ENSMUSG00000039987,68770,protein_coding,5,20963661,21087122
Zfp30,ENSMUSG00000047473,22693,protein_coding,7,29483423,29494127
Plekha5,ENSMUSG00000030231,109135,protein_coding,6,140369780,140542836
Glo1,ENSMUSG00000024026,109801,protein_coding,17,30803910,30845845
Plekhm3,ENSMUSG00000051344,241075,protein_coding,1,64825142,64995983
Cfl2,ENSMUSG00000062929,12632,protein_coding,12,54905594,54909662
Ptpn12,ENSMUSG00000028771,19248,protein_coding,5,21191643,21260909
Sdr39u1,ENSMUSG00000022223,654795,protein_coding,14,56134740,56137750
Foxo4,ENSMUSG00000042903,54601,protein_coding,X,100298134,100304479
Cenpx,ENSMUSG00000025144,20892,protein_coding,11,120601768,120604564
Bri3bp,ENSMUSG00000037905,76809,protein_coding,5,125518632,125537434
Traf3,ENSMUSG00000021277,22031,protein_coding,12,111132804,111233587
Smo,ENSMUSG00000001761,319757,protein_coding,6,29735502,29761364
Hmga1b,ENSMUSG00000078249,15361,protein_coding,11,120653620,120655245
Sidt2,ENSMUSG00000034908,214597,protein_coding,9,45849155,45866556
Slc2a1,ENSMUSG00000028645,20525,protein_coding,4,118965908,118995180
Phc3,ENSMUSG00000037652,241915,protein_coding,3,30953520,31023564
Ahcyl2,ENSMUSG00000029772,74340,protein_coding,6,29768010,29912309
Ube2e2,ENSMUSG00000058317,218793,protein_coding,14,3575429,3896121
Zmym3,ENSMUSG00000031310,56364,protein_coding,X,100447990,100464455
Patj,ENSMUSG00000061859,12695,protein_coding,4,98284022,98607840
Fgfr1,ENSMUSG00000031565,14182,protein_coding,8,26003670,26065734
Uck2,ENSMUSG00000026558,80914,protein_coding,1,167050452,167112889
Top2b,ENSMUSG00000017485,21974,protein_coding,14,6034301,6104584
Sec11a,ENSMUSG00000025724,56529,protein_coding,7,80554637,80597528
Slc35a2,ENSMUSG00000031156,22232,protein_coding,X,7750267,7760731
Aldh9a1,ENSMUSG00000026687,56752,protein_coding,1,167177560,167196101
Slc39a4,ENSMUSG00000063354,72027,protein_coding,15,76496583,76501584
Ndel1,ENSMUSG00000018736,83431,protein_coding,11,68712260,68762684
Slc4a7,ENSMUSG00000021733,218756,protein_coding,14,7669823,7767484
Gps1,ENSMUSG00000025156,209318,protein_coding,11,120675098,120679928
Eras,ENSMUSG00000031160,353283,protein_coding,X,7790515,7794846
Pbx1,ENSMUSG00000052534,18514,protein_coding,1,167946933,168259839
L1td1,ENSMUSG00000087166,381591,protein_coding,4,98614971,98626717
Svbp,ENSMUSG00000028643,69216,protein_coding,4,119052503,119058495
Rangrf,ENSMUSG00000032892,57785,protein_coding,11,68863310,68866011
Map2,ENSMUSG00000015222,17756,protein_coding,1,66214432,66481742
Psmd11,ENSMUSG00000017428,69077,protein_coding,11,80319441,80364074
Rps19,ENSMUSG00000040952,20085,protein_coding,7,24583796,24589231
Acer3,ENSMUSG00000030760,66190,protein_coding,7,97855596,97970415
